t_history,v_ref_history,v_history,acc_history
33.5,9.321701302530395,9.22289146618227,0.025854863060970956
33.6,9.276336792418425,9.22266231623029,-0.0022914995198135557
33.7,9.292036329235206,9.221832407365037,-0.008299088652535147
33.800000000000004,9.305631835527386,9.222398848043914,0.005664406788767451
33.9,9.262894880570762,9.220390189928242,-0.020086581156718353
34.0,9.283363349016094,9.21948860859242,-0.009015813358232094
34.1,9.252822562036773,9.216779776416116,-0.02708832176303133
34.2,9.283428481105949,9.215021710860395,-0.01758065555721089
34.300000000000004,9.310722103752695,9.216245641088102,0.01223930227708081
34.4,9.279154681453287,9.21622915855237,-0.00016482535733075565
34.5,9.30576461714671,9.216997665600118,0.007685070477492673
34.6,9.32700869881745,9.220233530866754,0.0323586526663604
34.7,9.287470395621337,9.221550009122916,0.013164782561631228
34.800000000000004,9.306150037808557,9.223027270915996,0.014772617930788101
34.9,9.319612850028403,9.226522938453227,0.03495667537231384
35.0,9.273029733155242,9.227832705255084,0.013097668018573927
35.1,9.287136293628325,9.23057541876795,0.027427135128661462
35.2,9.247352556413587,9.231692751096544,0.011173323285930792
35.300000000000004,9.26803123023718,9.233977509366953,0.022847582704088154
35.4,9.284897573293335,9.239691405390106,0.057138960231526426
35.5,9.243082156773271,9.244666210992627,0.0497480560252086
35.6,9.261008337870638,9.252395007704544,0.07728796711917596
35.7,9.222687943679759,9.25931252051542,0.06917512810875337
35.800000000000004,9.24094259992983,9.267572565420158,0.0826004490473764
35.9,9.250948245110507,9.278773806168482,0.11201240748324892
36.0,9.198274872945163,9.287930102032044,0.09156295863562036
36.1,9.20466563295672,9.298100523695169,0.10170421663124785
36.2,9.156634395991656,9.305400006717443,0.07299483022273989
36.300000000000004,9.17245173639885,9.313627717009657,0.0822771029221343
36.4,9.143038060653572,9.319645448993066,0.060177319834082255
36.5,9.187467485949181,9.328106015794434,0.08460566801367975
36.6,9.205294205869277,9.337236711641744,0.09130695847309767
36.7,9.314109826982516,9.353204770624654,0.15968058982910804
36.800000000000004,9.43156949458367,9.37692063761645,0.2371586699179744
36.9,9.675651297448047,9.417693283932405,0.4077264631595341
37.0,10.005041708219153,9.482361502488382,0.6466821855597829
37.1,10.545691165613682,9.587506846953154,1.05145344464772
37.2,11.36268259345768,9.755804481160938,1.6829763420778363
37.300000000000004,12.620173443729854,10.022018444218983,2.662139630580441
37.4,14.473711125956282,10.322018394248396,2.9999995002941375
37.5,15.04396551657922,10.622018376051068,2.9999998180267227
37.6,13.033621582851856,10.91447891547642,2.9246053942535184
37.7,0.0,10.33883437877128,-5.756445367051413
37.800000000000004,0.0,9.638834330816502,-7.000000479547779
37.9,0.0,8.93883429371327,-7.000000371032314
38.0,0.0,8.238834258277878,-7.000000354353929
38.1,0.0,7.5388342408820765,-7.000000173958014
38.2,0.0,6.83883422822294,-7.00000012659136
38.300000000000004,0.0,6.138834211761655,-7.000000164612857
38.400000000000006,0.0,5.449139896581412,-6.896943151802418
38.5,0.0,4.809506529127659,-6.396333674537537
38.6,0.0,4.231806942468483,-5.776995866591754
38.7,0.0,3.7167615232829956,-5.150454191854877
38.800000000000004,0.0,3.2616805791489716,-4.550809441340242
38.900000000000006,0.0,2.8611147128051297,-4.0056586634384175
39.0,0.0,2.5086984773283314,-3.524162354767981
39.1,0.0,2.1994004645947083,-3.0929801273362294
39.2,0.0,1.9275834969262686,-2.718169676684397
39.300000000000004,0.0,1.6890458012434397,-2.3853769568282885
39.400000000000006,0.0,1.4803920896448424,-2.0865371159859745
39.5,0.0,1.2979881105856272,-1.8240397905921508
39.6,0.0,1.14457821877996,-1.5340989180566726
39.7,0.0,1.018806456753107,-1.2577176202685294
39.800000000000004,0.0,0.9176720655448548,-1.0113439120825216
39.900000000000006,0.0,0.8363220789865213,-0.813499865583335
40.0,0.0,0.7709615236188239,-0.6536055536769743
